Avis,Ordre,Désignation,Numéro d'objet,Poste technique,Désignation du poste technique,Équipement,Description de l'objet technique,Zone de tri,Poste travail princ.,Groupe gestionnaires,Divis. planification,Statut système,Statut utilisateur,Saisi par,Date de début planifiée,Créé le,Date de clôture,Total coûts budgétés,Total coûts réels,Centre de coûts,Centre de profit,Élément d'OTP,Révision,Priorité,Type d'ordre,Type de travail,Nº appel pl.entret.,Plan d'entretien,Poste d'entretien,Pompe
13152631.0,4002285635,préventif (1 an) moteur MT,OR004002285635,SF01-UT-FDEM-BASSIN-0IP03B-GMOT-0MOTEUR,MOTEUR ELECTRIQUE MT,,,S-PC-924IP03B-M,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-07-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,2,212960.0,539036.0,3
13152636.0,4002285640,Préventif systématique,OR004002285640,SF01-UT-FDEM-BASSIN-0IP01B-CRSV-924FT401,DEBIT REFOULEMENT PPE IP01/AB,,,S-PC-924 FIT 401 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218859.0,554968.0,1
13152644.0,4002285650,préventif (1 an) moteur MT,OR004002285650,SF01-UT-FDEM-BASSIN-0IP04A-GMOT-0MOTEUR,MOTEUR ELECTRIQUE MT,,,S-PC-924IP04A-M,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-07-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,2,212961.0,539037.0,4
13152646.0,4002285653,Préventif systématique,OR004002285653,SF01-UT-FDEM-BASSIN-0IP02B-CRSV-924FT402,DEBIT REFOULEMENT PPE IP02/AB,,,S-PC-924 FIT 402 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218860.0,554969.0,2
13152652.0,4002285660,préventif (1 an) moteur MT,OR004002285660,SF01-UT-FDEM-BASSIN-0IP04B-GMOT-0MOTEUR,MOTEUR ELECTRIQUE MT,,,S-PC-924IP04B-M,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-07-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,2,212962.0,539038.0,4
13152654.0,4002285662,Préventif systématique,OR004002285662,SF01-UT-FDEM-BASSIN-0IP04B-CRSV-924FT404,DEBITMETRE  DES POM DE REFOU IP04 A/B,,,S-PC-924 FIT 404 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218861.0,554970.0,4
13152676.0,4002285693,Préventif systématique,OR004002285693,SF01-UT-FDEM-BASSIN-0IP01B-CRSV-924PT006,PRESSION EAU DE MER DES POMPES  IP01A/B,,,S-PC-924 PT 006 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218864.0,554973.0,1
13152683.0,4002285703,Préventif systématique,OR004002285703,SF01-UT-FDEM-BASSIN-0IP02B-CRSV-924PT007,PRESSION EAU DE MER DES POMPES  IP02A/B,,,S-PC-924 PT 007 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218865.0,554974.0,2
13152691.0,4002285715,Préventif systématique,OR004002285715,SF01-UT-FDEM-BASSIN-0IP03B-CRSV-924PT008,P E/MER DES POMPES DE REFOULEM IP03/B,,,S-PC-924 PT 008 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218866.0,554975.0,3
13152700.0,4002285729,Préventif systématique,OR004002285729,SF01-UT-FDEM-BASSIN-0IP04B-CRSV-924PV009,VANNE DE DECHARGE IP04,,,S-PC-924 PV 009 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2026-10-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,5,218867.0,554976.0,4
13152707.0,4002285741,Préventif systématique,OR004002285741,SF01-UT-FDEM-BASSIN-0IP01B-CRSV-924TT110,T°EAU DE MER  DES POMPES  IP01A/B,,,S-PC-924 TT 110 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218868.0,554977.0,1
13152716.0,4002285751,Préventif systématique,OR004002285751,SF01-UT-FDEM-BASSIN-0IP02B-CRSV-924TT111,T°EAU DE MER  DES POMPES  IP02A/B,,,S-PC-924 TT 111 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218869.0,554978.0,2
13152723.0,4002285759,Préventif systématique,OR004002285759,SF01-UT-FDEM-BASSIN-0IP03B-CRSV-924TT112,T° E/MER DES POMPES DE REFOULEME IP03A/B,,,S-PC-924 TT 112 E,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,218870.0,554979.0,3
13152732.0,4002285769,Préventif systématique,OR004002285769,SF01-UT-FDEM-BASSIN-0IP01A-CRSV-924VT670,CAPTEUR DE VIBRATION DE LA POMPE IP01 A,,,S-PC-924 VT 670 AE,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2026-10-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,5,218871.0,554980.0,1
13152739.0,4002285776,Préventif systématique,OR004002285776,SF01-UT-FDEM-BASSIN-0IP01B-CRSV-924VT671,VIBRATION DE POMPE IP01B,,,S-PC-924 VT 671 AE,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2026-10-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,5,218872.0,554981.0,1
13152745.0,4002285783,Préventif systématique,OR004002285783,SF01-UT-FDEM-BASSIN-0IP03A-CRSV-924VT674,CAPTEUR DE VIBRATION DE LA POMP IP03 A,,,S-PC-924 VT 674 AE,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2026-10-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,5,218873.0,554982.0,3
13152753.0,4002285791,Préventif systématique,OR004002285791,SF01-UT-FDEM-BASSIN-0IP03B-CRSV-924VT675,CAPTEUR DE VIBRATION DE LA POMPE IP03 B,,,S-PC-924 VT 675 AE,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2026-10-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,5,218874.0,554983.0,3
13152761.0,4002285800,Préventif systématique,OR004002285800,SF01-UT-FDEM-BASSIN-0IP04A-CRSV-924VT676,CAPTEUR DE VIBRATION DE LA POMPE IP04 A,,,S-PC-924 VT 676 AE,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2026-10-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,5,218875.0,554984.0,4
13152767.0,4002285806,Préventif systématique,OR004002285806,SF01-UT-FDEM-BASSIN-0IP04B-CRSV-924VT677,CAPTEUR DE VIBRATION DE LA POMPE IP04 B,,,S-PC-924 VT 677 AE,SF1-RCU,GM0,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2026-10-19,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,5,218876.0,554985.0,4
13152874.0,4002285923,préventif des cellules MT,OR004002285923,SF01-UT-FDEM-BASSIN-0IP01A-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP01A-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,212993.0,539069.0,1
13152884.0,4002285932,préventif des cellules MT,OR004002285932,SF01-UT-FDEM-BASSIN-0IP01B-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP01B-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,212994.0,539070.0,1
13152895.0,4002285944,préventif des cellules MT,OR004002285944,SF01-UT-FDEM-BASSIN-0IP02A-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP02A-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,212995.0,539071.0,2
13152901.0,4002285950,préventif des cellules MT,OR004002285950,SF01-UT-FDEM-BASSIN-0IP02B-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP02B-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,212996.0,539072.0,2
13152910.0,4002285961,préventif des cellules MT,OR004002285961,SF01-UT-FDEM-BASSIN-0IP03A-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP03A-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,212997.0,539073.0,3
13152918.0,4002285970,préventif des cellules MT,OR004002285970,SF01-UT-FDEM-BASSIN-0IP03B-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP03B-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,212998.0,539074.0,3
13152925.0,4002285977,préventif des cellules MT,OR004002285977,SF01-UT-FDEM-BASSIN-0IP04A-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP04A-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,212999.0,539075.0,4
13152932.0,4002285986,préventif des cellules MT,OR004002285986,SF01-UT-FDEM-BASSIN-0IP04B-GMOT-DEPARTM,DEPART MOTEUR MT,,,S-PC-924IP04B-D,SF1-ECU,GM7,SF01,CRÉÉ CCRP DANP DNMJ PART,CRPR,IP1020260710,2027-01-18,2026-07-10,,0.0,0.0,SF01PEAUMR,SMC,,,,ZEST,360,3,213000.0,539076.0,4
13176767.0,4002304528,LUBRIFICATION DES PALIERS,OR004002304528,SF01-UT-FDEM-BASSIN-0IP01A,MOTOPOMPE EAU MER VERS CENTRALE IPO1A MC,,,S-PC-P924 IP 01A,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,4.0,SF01PEAUMR,SMC,,,3.0,ZEST,350,64,184821.0,480180.0,1
13176769.0,4002304530,OMS_MESURE VIBRATOIRE PALIERS,OR004002304530,SF01-UT-FDEM-BASSIN-0IP01A,MOTOPOMPE EAU MER VERS CENTRALE IPO1A MC,,,S-PC-P924 IP 01A,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-24,2026-07-13,2026-07-24,0.0,1.0,SF01PEAUMR,SMC,,,2.0,ZPRV,290,64,184822.0,480181.0,1
13176790.0,4002304531,LUBRIFICATION DES PALIERS,OR004002304531,SF01-UT-FDEM-BASSIN-0IP01B,MOTOPOMPE EAU MER VERS CENTRALE IPO1B MC,,,S-PC-P924 IP 01B,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,4.0,SF01PEAUMR,SMC,,,3.0,ZEST,350,64,184823.0,480182.0,1
13176792.0,4002304533,OMS_MESURE VIBRATOIRE PALIERS,OR004002304533,SF01-UT-FDEM-BASSIN-0IP01B,MOTOPOMPE EAU MER VERS CENTRALE IPO1B MC,,,S-PC-P924 IP 01B,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,1.0,SF01PEAUMR,SMC,,,3.0,ZPRV,290,64,184824.0,480183.0,1
13176794.0,4002304535,LUBRIFICATION DES PALIERS,OR004002304535,SF01-UT-FDEM-BASSIN-0IP02A,MOTOPOMPE EAU MER VERS SEM2 IPO2A MC,,,S-PC-P924 IP 02A,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,4.0,SF01PEAUMR,SMC,,,3.0,ZEST,350,64,184825.0,480184.0,2
13176795.0,4002304536,OMS_MESURE VIBRATOIRE PALIERS,OR004002304536,SF01-UT-FDEM-BASSIN-0IP02A,MOTOPOMPE EAU MER VERS SEM2 IPO2A MC,,,S-PC-P924 IP 02A,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,1.0,SF01PEAUMR,SMC,,,3.0,ZPRV,290,64,184826.0,480185.0,2
13176797.0,4002304538,LUBRIFICATION DES PALIERS,OR004002304538,SF01-UT-FDEM-BASSIN-0IP02B,MOTOPOMPE EAU MER VERS SEM2 IPO2B,,,S-PC-P924 IP 02B,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,4.0,SF01PEAUMR,SMC,,,3.0,ZEST,350,64,184827.0,480186.0,2
13176798.0,4002304539,OMS_MESURE VIBRATOIRE PALIERS,OR004002304539,SF01-UT-FDEM-BASSIN-0IP02B,MOTOPOMPE EAU MER VERS SEM2 IPO2B,,,S-PC-P924 IP 02B,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,1.0,SF01PEAUMR,SMC,,,3.0,ZPRV,290,64,184828.0,480187.0,2
13176799.0,4002304580,LUBRIFICATION DES PALIERS,OR004002304580,SF01-UT-FDEM-BASSIN-0IP03A,MOTOPOMPE EAU MER VERS PSII IPO3A BASSIN,,,S-PC-P924 IP 03A,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-22,2026-07-13,2026-07-22,0.0,4.0,SF01PEAUMR,SMC,,,,ZEST,350,62,184829.0,480188.0,3
13176810.0,4002304581,OMS_MESURE VIBRATOIRE PALIERS,OR004002304581,SF01-UT-FDEM-BASSIN-0IP03A,MOTOPOMPE EAU MER VERS PSII IPO3A BASSIN,,,S-PC-P924 IP 03A,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-23,2026-07-13,2026-07-23,0.0,1.0,SF01PEAUMR,SMC,,,2.0,ZPRV,290,64,184830.0,480189.0,3
13176811.0,4002304582,LUBRIFICATION DES PALIERS,OR004002304582,SF01-UT-FDEM-BASSIN-0IP03B,MOTOPOMPE EAU MER VERS PSII IPO3B BASSIN,,,S-PC-P924 IP 03B,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-22,2026-07-13,2026-07-22,0.0,4.0,SF01PEAUMR,SMC,,,,ZEST,350,62,184831.0,480190.0,3
13176812.0,4002304583,OMS_MESURE VIBRATOIRE PALIERS,OR004002304583,SF01-UT-FDEM-BASSIN-0IP03B,MOTOPOMPE EAU MER VERS PSII IPO3B BASSIN,,,S-PC-P924 IP 03B,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-23,2026-07-13,2026-07-23,0.0,1.0,SF01PEAUMR,SMC,,,2.0,ZPRV,290,64,184832.0,480191.0,3
13176813.0,4002304584,LUBRIFICATION DES PALIERS,OR004002304584,SF01-UT-FDEM-BASSIN-0IP04A,MOTOPOMPE EAU MER VERS PPII IPO4A BASSIN,,,S-PC-P924 IP 04A,SF1-MCU,GM4,SF01,TCLO CONF CCRP JBFI PART RIMP,SOPL,IP1020260713,2026-07-27,2026-07-13,2026-07-27,0.0,4.0,SF01PEAUMR,SMC,,,3.0,ZEST,350,61,184833.0,480192.0,4
